population_id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
704,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.306050797039032,-0.202104691420599,-0.586265724144731,0.179510971320834,0.179510971320834,-0.0579919469776868,-1,-1,-1,-1,-1,-1
678,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.602059991327962,0.213879819945081,0.106455330914287,0.0184834056940131,0.273001272063738,-1,-1,-1,-1,-1,-1
137,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0652560907601494,-0.00337183719619416,0.125782471158549,0.310734750557335,0.517987901779487,0.695509129057888,0.793557713215054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
138,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.399886263237646,-0.3718207741709,-0.309083718452483,-0.212030062290158,-0.096010930633503,0.00785911857719968,0.0666800745632126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0436401067685097,0.0433676011822441,0.0427944163312877,0.0418425916972305,0.04033932114127,0.0381454362921118,0.0353235057369943,0.0323269040410161,0.0296828606807636,0.0276513752530779,0.0261473742782996,0.0249659211997334,0.0240631901784435,0.0235718730183332,-1
185,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.152378934091612,0.152378934091612,0.157814752117135,0.157814752117135,-0.157814752117135,-0.157814752117135,0.0596674295451507,0.0596674295451507,-0.268442628460389,-1
120,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.705318935443941,0.631218154377233,0.486197287143997,0.30157272015995,0.123485080696844,-0.0102336604408861,-0.0905918934276607,-0.113272605844566,-0.0894683922084514,-0.0453221066558902,-0.00939471475047471,0.0021422732121561,-0.00672303065949686,-0.018310911477172,-1
121,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.121765042876283,0.121765042876174,0.121765042876049,0.121765042876028,0.121765042876159,0.121765042876404,0.121765042876735,0.121765042877071,0.121765042877352,0.12176504287754,0.121765042877609,0.121765042877561,0.121765042877451,0.121765042877367,-1
122,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0105285433960829,0.0105285433959437,0.0105285433955673,0.0105285433948972,0.010528543394015,0.0105285433931004,0.0105285433922406,0.0105285433916309,0.0105285433913431,0.0105285433912587,0.0105285433911859,0.0105285433910196,0.0105285433908155,0.0105285433906992,-1
161,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.698845746801175,-0.275327937905768,0.0871196771999694,-0.0258888306200777,-0.402568867907353,-0.502089296316763,-0.163839777798586,0.24958122710251,0.392845526457978,0.341962379221266,-1,-1,-1,-1,-1
156,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.291086584354472,-0.22253221984864,-0.0576349817441972,0.169236940798654,0.34712534572533,0.357525853692055,0.172315861750631,-0.10173268773215,-0.291155886081031,-1,-1,-1,-1,-1
158,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.106865895983035,0.0852251161044117,0.0504766018971425,0.0173513835109871,-0.00511433148852092,-0.0183597798432871,-0.0287997463396987,-0.0393841431534101,-0.0468231689885785,-1,-1,-1,-1,-1
159,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.51694927419577,0.441175191478297,0.297602709506427,0.125483916389486,-0.0249573938781431,-0.119813544159664,-0.155172370976077,-0.153069420447303,-0.143227023619786,-1,-1,-1,-1,-1
163,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0325373050087574,-0.0325373050094395,-0.0325373050104467,-0.0325373050112314,-0.0325373050115241,-0.0325373050114837,-0.0325373050114517,-0.0325373050115876,-0.0325373050117594,-1,-1,-1,-1,-1
198,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.780590352169016,0.804000323326366,-0.0261209317822124,-0.0056568568427191,-0.433721163343782,-0.10782869393915,-1,-1,-1,-1,-1,-1
199,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0640471637374298,-0.389723547228941,-0.115921918288925,0.0313623436672974,-0.372675917220045,-0.116037182711681,-1,-1,-1,-1,-1,-1
201,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0177733077001152,-0.772069369576447,0.461753812614426,0.0559607813906777,0.0363554970176572,-0.616556003028012,-1,-1,-1,-1,-1,-1
205,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.558426194397143,-0.382334935341462,0.564271430438563,0.17531642480572,-0.577926311611243,0.643985880336963,-1,-1,-1,-1,-1,-1
207,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.193191676041196,-0.337752802688721,0.550964489097548,-0.13444984597748,0.196654765457867,-0.515530101558192,-1,-1,-1,-1,-1,-1
211,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.594314406728158,0.491503180879637,-0.0688370841574413,0.283266693736182,0.209589623684049,-0.525551335141664,-1,-1,-1,-1,-1,-1
212,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.450287289732362,0.533952636467325,0.00131008992831738,0.192688340676488,-0.394512120290012,-0.175051530328521,-1,-1,-1,-1,-1,-1
214,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.350352166827689,-0.381804984718164,0.250276457610214,-0.0924465155288487,-0.375441638754467,0.204646719508734,-1,-1,-1,-1,-1,-1
215,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.962887734832893,-0.447158031342219,0.0743287432532127,0.551669255572839,-0.131843404807609,-0.767155866082181,-1,-1,-1,-1,-1,-1
217,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.875676847452105,0.204119982655925,0.175320549923685,-0.0278744723175341,-0.00330263555008559,-0.58261071982732,-1,-1,-1,-1,-1,-1
220,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.209139102123879,-0.645094623553164,0.0488485675378172,-0.217252997927207,1.03756627730517,-1.53816862787436,-1,-1,-1,-1,-1,-1
223,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.189188481054483,-0.429228777374187,-0.188344894279113,0.327805467986535,-0.0190765306273555,-0.647987095045218,-1,-1,-1,-1,-1,-1
225,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.628388930050312,0.110273974566038,0.283575318003845,0.311854094425104,-0.0212227076227376,0.282394040008126,-1,-1,-1,-1,-1,-1
227,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.17380993750153,-0.360099738583572,-0.0129895998246474,0.499422066908027,-0.311154493812007,-0.213251238149396,-1,-1,-1,-1,-1,-1
229,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.501375304304642,-0.119186407719209,0.520586948500753,0.594976403751916,-0.20984392545104,-0.391542845339224,-1,-1,-1,-1,-1,-1
232,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00076032990462549,-0.51336137580521,0.497653671473693,-0.0271248846019989,0.299317564955888,-0.147678266673241,-1,-1,-1,-1,-1,-1
216,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0969100130080562,0.608793373986931,-0.209047564451631,-0.6496232827519,0.397940008672037,-1,-1,-1,-1,-1,-1
218,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.00616030870482,1.05526908864221,0.321047109185868,-0.759016239943382,-0.348454645592119,-1,-1,-1,-1,-1,-1
231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.614410429714392,-0.0165465529800377,0.193988651326678,-0.134943868725724,0.163646439601423,-1,-1,-1,-1,-1,-1
251,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.408709726830776,-1.09108046934733,0.655218496472942,0,-0.327859562086612,0.812257817677783,-1,-1,-1,-1,-1,-1
254,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.185796567563059,1.02848853781144,-0.603158081627014,-0.958821552031964,-0.21289390696343,0.593699991230574,-1,-1,-1,-1,-1,-1
255,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0894468203196381,-0.0585844810402123,0.562446862767349,-0.156982796152775,-0.0335149337464711,-0.175159656137421,-1,-1,-1,-1,-1,-1
257,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.379958422670154,-0.366068079892039,0.819964838168109,-0.471564737990003,-0.193769376475919,-0.369456495352642,-1,-1,-1,-1,-1,-1
261,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.143821561593394,0.192662179146291,0.287171305977269,-0.414297928733745,-0.147240785954064,0.319316665462488,-1,-1,-1,-1,-1,-1
263,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0516867838308839,-0.18286990353793,0.11625029072097,0.281120858116113,-0.261318297604873,0.265255068938143,-1,-1,-1,-1,-1,-1
267,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.214343240148829,-0.0840578894373136,0.13529906916011,-0.1871411995386,-0.282462660221537,0.467306578806542,-1,-1,-1,-1,-1,-1
268,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.455420720179384,0.0330180623403038,-0.393397665884377,0.489766164505687,-0.170706261583594,-0.468379442097033,-1,-1,-1,-1,-1,-1
270,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0192937614952502,-0.188919531542726,0.430584429311002,0.0850194566720752,-0.134057698074882,0.264126344784844,-1,-1,-1,-1,-1,-1
271,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.160904589974854,-0.38290594207502,-0.229728698191812,0.38678775440972,-0.362984839737095,0.474216264076255,-1,-1,-1,-1,-1,-1
273,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.263116960799971,-0.276267066032453,-0.196907589784215,0.0833602515346463,-0.0943446863616071,-0.164210975561775,-1,-1,-1,-1,-1,-1
276,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.203492772830224,-0.0323146921979682,-0.00208545169949126,-0.369372670729017,0.914112131572573,-0.672299173915585,-1,-1,-1,-1,-1,-1
279,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.180822148863787,-0.195872915938629,0.017365482789732,0.0221239592518825,-0.172872192566865,0.0951946669172612,-1,-1,-1,-1,-1,-1
281,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.284889756265711,-0.400136356114556,0.492642510216975,-0.235316871021798,-0.759095274426204,0.890202893698446,-1,-1,-1,-1,-1,-1
325,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0735591052592426,-0.404042024356642,-0.106803831536354,0.343325671116262,-0.409551373903396,-0.152639657890668,-1,-1,-1,-1,-1,-1
327,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.65528912686074,1.54673615623335,-0.32081904448258,0.563165651402213,-0.169498426841487,0.0267617185109317,-1,-1,-1,-1,-1,-1
330,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.160275751046353,-0.448290096706272,0.68237330273964,0.130433889827559,-0.0361534824731411,-0.0944852729093766,-1,-1,-1,-1,-1,-1
258,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.243594857555685,0.126141531194457,0.293326314073971,0.0216340408655253,-0.190880417270138,-1,-1,-1,-1,-1,-1
259,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.193820026016113,0.566404753551061,-0.0830948724216238,-0.790414024505611,1.18910660714099,-1,-1,-1,-1,-1,-1
272,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0678040113707365,0.2983408571532,0.00525069820867463,0.0304441492125886,0.221993662808507,-1,-1,-1,-1,-1,-1
274,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.328983380963582,-0.0682243920644146,-0.167049327025887,0.213143302992954,-0.156356210464661,-1,-1,-1,-1,-1,-1
329,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.717546436587505,-0.458896434613463,0.108848046014787,-0.0612890107567026,-0.0927015229094197,-1,-1,-1,-1,-1,-1
365,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.385542559390699,-0.251782873561184,0.330556522693013,0.309610177345947,-0.565188631374836,-0.0061646809656466,-1,-1,-1,-1,-1,-1
366,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.231229124686611,-0.222777722124368,-0.122774217087981,0.215385174942398,0.398840723440599,-1.13546269659636,-1,-1,-1,-1,-1,-1
368,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.248617343265849,-0.0706374725043313,-0.370616881460803,0.711498598577957,0.0873372506655374,-1.11605260600075,-1,-1,-1,-1,-1,-1
372,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.40123637730127,-1.24633441731552,0.322219294733919,-0.243038048686294,0.221848749616356,0.59659709562646,-1,-1,-1,-1,-1,-1
374,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.149762320333332,-0.561442140419698,0.931845158180419,0.616046702450063,0.265974942019696,-0.864244490847598,-1,-1,-1,-1,-1,-1
378,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.630455362887428,0.0365641606368921,-0.331764612640149,-0.0117384032712442,0.26052878084663,0.196294645143968,-1,-1,-1,-1,-1,-1
379,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.310020148246754,-0.637811862421666,0.420878381720712,-0.0163635623015073,-0.39361145640888,-0.145769262851636,-1,-1,-1,-1,-1,-1
381,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.108595771333251,-0.321233381752268,0.048848567537817,0.591538210652391,-0.276864334321863,-0.274964505225054,-1,-1,-1,-1,-1,-1
382,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.539860843415481,-1.06605956872572,0.109144469425068,0.557640851539549,0.574476469695874,0.484766446409564,-1,-1,-1,-1,-1,-1
384,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0757911819703843,-0.0793292421239942,0.0995662566517965,-0.162534748400375,0.381407410625698,-0.594448013919488,-1,-1,-1,-1,-1,-1
387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.02722965349091,0.918770191277106,-0.672097857935717,0.867271018965448,0.187086643357144,-0.841282837013741,-1,-1,-1,-1,-1,-1
390,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.464806736641091,-0.824763651617832,0.380923784089497,0.698613879279653,-0.180747656869931,-0.580973593450758,-1,-1,-1,-1,-1,-1
392,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.271841606536499,0.352182518111363,-0.471368925830571,-0.048304679574555,0.126532479614857,0.330993219041424,-1,-1,-1,-1,-1,-1
394,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.146763537025214,-0.328070563020159,-0.466204840230564,0.787294629823514,-0.133398187588866,0.245714531638323,-1,-1,-1,-1,-1,-1
396,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.478200247776302,-0.302108988720621,-0.0727471360422149,0.307370173695,0.506328525805449,0.353444813159394,-1,-1,-1,-1,-1,-1
399,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0177973163224086,-0.47909982070175,-0.0459778886785256,-0.10694550532513,0.347773399206307,-0.212042019871083,-1,-1,-1,-1,-1,-1
369,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.933053210369387,0.71120446075303,0.871832293261502,-0.338229682589391,-0.558426194397143,-1,-1,-1,-1,-1,-1
370,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.911701920442765,-0.05355859221326,0.310427770004361,-0.407337783012418,0.347634890360642,-1,-1,-1,-1,-1,-1
383,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.72970462131219,1.90127664622848,0.497819939643505,-0.597464239638813,-0.30562574735313,-1,-1,-1,-1,-1,-1
398,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0216290909879295,-0.237528953901519,-0.0690809191432988,0.0908780482381433,0.575446238201327,-1,-1,-1,-1,-1,-1
509,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.301029995663981,-0.352182518111362,0,-0.602059991327962,0.653212513775344,-1,-1,-1,-1,-1,-1,-1
512,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.301029995663981,0,0,0.301029995663981,0,0.602059991327962,-1,-1,-1,-1,-1,-1
516,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.485018388311278,0.485018388311278,-0.243038048686294,-0.0579919469776868,0.895264649479987,0.598093804110361,-1,-1,-1,-1,-1,-1
522,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.726998727936262,-0.639848552217362,-0.196294645143968,0.586265724144731,-0.227243781503063,-0.204119982655925,-1,-1,-1,-1,-1,-1
551,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.147602721244244,0.109144469425068,1.14784801607251,-1.15870594366072,-0.751499055612203,0.717194824442218,-1,-1,-1,-1,-1,-1
559,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.238560627359831,0.238560627359831,1.86727101896545,-0.946452265013073,-0.795880017344075,-0.602059991327962,-1,-1,-1,-1,-1,-1
558,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.39794000867204,1.22530928172586,-1.38021124171161,0.369745808033441,-1,-1,-1,-1,-1,-1
606,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.389971079000762,-0.653212513775344,0.954242509439325,0.623632097370154,-0.475212264912331,-0.190617512252278,-1,-1,-1,-1,-1,-1
608,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00183634303999725,-0.0847137346475861,0.741373852889106,-0.261293169464523,0.0884219027825375,-0.557507201905658,-1,-1,-1,-1,-1,-1
612,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.132966589620267,-0.234765522720305,0.477121254719662,0,-0.02530586526477,0.0170333392987803,-1,-1,-1,-1,-1,-1
614,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0471790776954693,-0.510289617972317,0.905667409879754,0.0485750995595708,0.0223912722364625,-0.0411745015405223,-1,-1,-1,-1,-1,-1
618,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0725506671486118,-0.238882088915137,-0.397940008672037,0.45229767099463,0.149762320333332,0.0177287669604316,-1,-1,-1,-1,-1,-1
619,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-0.698970004336019,0.176091259055681,0.778151250383644,-1.25527250510331,0,-1,-1,-1,-1,-1,-1
621,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.314393957221963,-0.275475891191593,-0.201645363528069,0.653212513775344,-0.176091259055681,-0.251342211474874,-1,-1,-1,-1,-1,-1
622,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.200046320336841,-0.14648859566732,0.34653491600416,0.00676836268249836,0.0942153126446423,-0.0660466971179505,-1,-1,-1,-1,-1,-1
624,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07918124604762,-0.903089986991944,-0.176091259055681,0.845098040014257,-0.367976785294594,0.263241434774582,-1,-1,-1,-1,-1,-1
630,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0476919903378747,-0.2335871528876,-0.0151337431290575,0.365328640004906,-0.0673897213180665,-0.0651409887673511,-1,-1,-1,-1,-1,-1
632,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105510184769974,-0.707570176097936,0.243038048686294,0.400414627799893,-0.009984220906601,0.195835317251438,-1,-1,-1,-1,-1,-1
634,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.520389944876643,0.136939135093533,-0.188559899615279,-0.0490493973596167,0.572770615225975,-0.360467183515849,-1,-1,-1,-1,-1,-1
636,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.79987050007688,0.877282723385658,0.142312832677723,0.145214692582611,0.242384482751207,-0.347951815291762,-1,-1,-1,-1,-1,-1
638,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.231949076520682,-0.531478917042255,0.204119982655925,0.8372727025023,0.0857121132065826,-0.36367680480187,-1,-1,-1,-1,-1,-1
610,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.01072386539177,0.243038048686294,0.723103684052738,-0.422073688388757,0.132625565274591,-1,-1,-1,-1,-1,-1
637,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.312929218963689,0.508155488459631,0.227798082129558,0.351196605129711,-0.252517569382808,-1,-1,-1,-1,-1,-1
723,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.22316850811986,0.527573866488717,0.404060852205135,0.0183913063443089,-0.979315401140149,0.46344155742847,-1,-1,-1,-1,-1,-1
724,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.123080247368361,-1.12578614074429,0.185046101708608,0.52596982225748,0.100852198762118,-0.183479192677894,-1,-1,-1,-1,-1,-1
726,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.279075419775931,-0.0547868071024755,0.313619122972002,-0.324708095137614,-0.421005312740731,-0.798354636471931,-1,-1,-1,-1,-1,-1
730,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.146128035678238,0.301029995663981,-0.146128035678238,0.322219294733919,-0.280826609575694,0.301029995663981,-1,-1,-1,-1,-1,-1
732,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18184358794477,-0.977723605288848,1.01072386539177,-0.395299912505829,-0.239760338925059,-0.500602350569185,-1,-1,-1,-1,-1,-1
736,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.50424425435888,0.380211241711606,-0.514909815609062,0.621365146523349,0.0854301953246264,-0.572096767950519,-1,-1,-1,-1,-1,-1
737,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.88460658129793,1.00454762775072,0.2785948385742,-0.078546544463113,-0.126050073852766,-0.793028018523308,-1,-1,-1,-1,-1,-1
739,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.532486171800461,-0.881820847038997,-0.753327666658612,0.335792101923193,0.363177902412826,-0.363177902412826,-1,-1,-1,-1,-1,-1
740,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.665111737075051,-0.903089986991944,0.349485002168009,0.349485002168009,0.57978359661681,-0.278753600952829,-1,-1,-1,-1,-1,-1
742,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.696793085081745,-0.170696227168975,0.148419832457823,-0.0884219027825375,0.529827605235666,-1.24303804868629,-1,-1,-1,-1,-1,-1
745,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.397940008672038,0.819543935541869,-0.404570587571051,0.894656819455081,0.263241434774582,-1.23044892137827,-1,-1,-1,-1,-1,-1
748,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0250280057019308,-1.07188200730613,-0.522878745280338,0.564271430438563,-0.138302698166282,0.273001272063738,-1,-1,-1,-1,-1,-1
750,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.322219294733919,-0.0969100130080565,-0.425968732272281,0.845098040014257,0.1249387366083,-0.191885526238913,-1,-1,-1,-1,-1,-1
752,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.207688372163306,-0.945496380868134,0.0783047684909959,0.737829575587944,-0.743718404551047,0.161010074225862,-1,-1,-1,-1,-1,-1
754,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.39445168082622,1.17609125905568,-0.134698573897456,1.52563368100084,-0.248963031196299,-0.585669575139793,-1,-1,-1,-1,-1,-1
757,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.308895014703847,-0.320476887253662,0.237223611183311,-1.01147981768343,0.835010746962423,-0.470929005551352,-1,-1,-1,-1,-1,-1
727,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.541579243946581,-0.42021640338319,-0.500602350569185,0.970036776622557,-0.135404170286465,-1,-1,-1,-1,-1,-1
728,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.11997531707675,0.104735350520013,0.345233658156035,-0.750999004340029,0.189056236220049,-1,-1,-1,-1,-1,-1
741,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.57978359661681,0.477121254719662,-0.11539341870207,0.768605932477413,-0.6251837901751,-1,-1,-1,-1,-1,-1
743,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.636822097587174,0.0321846833714012,0.422073688388757,0.0652667315125914,-1,-1,-1,-1,-1,-1
